ZONA;CF;FINCA;COD CAM;CAMPO;HA;VARIEDAD;DISTSUR;TIPO DE SUELO;RIEGO;CICLO;%DESP;DIASRESI;MM(AB-MY);HRRIEGO;KgN/Ha;TM/HA;TM/HAMES;EDAD
3;60;Vasconia;60034;SITIO-08;7.49; CP00-1101 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.461333333;37;61;346.69;120.7340187;116.1188159;10.06363071;11.53846154
3;61;Waterloo;61057;COYOT-01;6.69; CP72-2086 ;1.9; Franco Arcillo Arenoso ; Gravedad ;2122;;64;62;0;73.04511211;24.49272888;2.204345599;11.11111111
3;61;Waterloo;61062;COYOT-06;7.42; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;;73;62;0;73.02902965;18.27410906;1.649550141;11.078238
3;61;Waterloo;61065;COYOT-09;6; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Gravedad ;2122;;0;62;0;110.5;22.68682736;2.609199578;8.694937541
3;61;Waterloo;61071;MURALLA-01;3; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;;66;62;0;73.0296;10.12313536;0.930349781;10.88099934
3;61;Waterloo;61025;PLAT-01;3.17; RB86-7515 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.378;30;62;523.4;106.7630915;115.9941525;10.47045139;11.078238
3;61;Waterloo;61026;PLAT-01A;0.96; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.3875;18;62;413.6;105.6508333;62.34351045;4.900489891;12.72189349
3;61;Waterloo;61027;PLAT-02;4.23; NA56-42 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.297333333;28;62;431.2;106.7115839;83.50506061;7.341687698;11.37409599
3;61;Waterloo;61028;PLAT-03;4; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.273266667;22;62;715.5;113.13575;98.50507117;8.5614979;11.50558843
3;61;Waterloo;61029;PLAT-04;5.69; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.344833333;32;62;512.4;106.7887873;103.340821;9.328272328;11.078238
3;61;Waterloo;61032;PLAT-07;3.91; CP72-2086 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.313833333;36;62;610.5;104.3636829;96.47364343;8.408963419;11.47271532
3;61;Waterloo;61033;PLAT-08;3.68; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.51725;35;62;550.7;196.8963587;60.56143265;7.08568762;8.547008547
3;61;Waterloo;61001;PRESA-01;16.18; RB86-7515 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.393333333;44;59;1447.5;87.44341162;69.917254;6.200824684;11.27547666
3;61;Waterloo;61005;PRESA-05;19.88; RB86-7515 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.3535;52;59;1159;86.10804829;65.94120611;5.747654699;11.47271532
3;61;Waterloo;61012;PRESA-12;4.17; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.210666667;29;59;538.2;97.13309353;78.61232854;7.181342445;10.94674556
3;61;Waterloo;61013;PRESA-13;6.57; CG02-163 ;2.2; Franco ; Gravedad ;2122;0.126666667;37;59;778.9;97.11555556;71.55907974;6.383657495;11.20973044
3;61;Waterloo;61015;PRESA-15;3.62; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.393;41;59;788.72;181.3955801;76.55721077;8.95719366;8.547008547
3;61;Waterloo;61016;PRESA-16;3.91; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.1445;37;59;616;97.0769821;60.56219396;5.324572081;11.37409599
3;61;Waterloo;61017;PRESA-17;3.23; RB84-5210 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.062333333;37;59;800.5;91.14390093;60.5757181;5.310413096;11.4069691
3;61;Waterloo;61019;PRESA-18;3.64; RB84-5210 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.238666667;38;59;881.7;112.6801648;62.9148319;5.51547316;11.4069691
3;61;Waterloo;61021;PRESA-19;12.41; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.494333333;36;59;1471.3;191.0089927;72.54438231;9.678947851;7.495069034
3;61;Waterloo;61023;PRESA-21;3.64; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.201833333;38;59;695.3;97.10752747;61.36825454;5.379891363;11.4069691
3;61;Waterloo;61024;PRESA-22;3.24; RB86-7515 ;2.2; Franco Arcillo Arenoso ; Gravedad ;2122;0.359166667;38;59;540.04;94.97604938;57.67699839;5.056294787;11.4069691
3;61;Waterloo;61048;ZACAT-01;2.03; CP72-2086 ;1.8; Franco Arcillo Arenoso ; Gravedad ;2122;0.273;21;62;602.3;87.84197044;94.58574075;8.014758311;11.80144642
3;61;Waterloo;61049;ZACAT-02;17; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Gravedad ;2122;;0;62;0;110.5;38.93454761;4.529212001;8.596318212
4;62;Betania;62001;BT-01;12.2; CP72-2086 ;1.5; Arcilloso ; Gravedad ;2122;;0;77;933.95;107.355958;79.88678321;6.845509705;11.66995398
4;62;Betania;62007;BT-01A;27; CP72-2086 ;1.5; Arcilloso ; Gravedad ;2122;;0;77;113.75;110.5;95.62639237;8.14833293;11.7357002
4;62;Betania;62005;BT-05;10.28; CP72-2086 ;1.65; Arcilloso ; Gravedad ;2122;;0;77;239;100.4240363;65.53040878;5.679302094;11.53846154
4;62;Betania;62006;BT-05A;10.14; CP72-2086 ;1.65; Arcilloso ; Gravedad ;2122;;0;77;28.75;162.9052369;79.93693788;6.947661858;11.50558843
4;90;El Cacao;90001;CC-01;24.96; RB86-7515 ;2.2; Franco ; Gravedad ;2122;;0;0;313.75;0;0;0;0
4;90;El Cacao;90003;CC-03;22; RB86-7515 ;2.2; Franco ; Gravedad ;2122;;0;0;90.5;0;0;0;0
4;47;El Escondido;47001;EC-01;34.45; CP72-2086 ;2.2; Arcilloso ; Gravedad ;2122;0.324;28;72;1177.45;105.9933295;100.1001209;7.848055872;12.7547666
4;47;El Escondido;47004;EC-04;18; CP72-2086 ;2.2; Arcilloso ; Gravedad ;2122;0.283833333;33;72;616.7;130.0082444;114.9395613;9.249898026;12.4260355
4;47;El Escondido;47006;Pivote-01;54.18; CP89-2143 ;2.2; Arcilloso ; Gravedad ;2122;;15;92;1679.95;135.6765891;110.6360826;10.96270239;10.09204471
4;93;El Trapiche;93001;TR-0101;33.8; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;;0;10;2603.2;138.4464497;124.7818124;11.26368764;11.078238
4;93;El Trapiche;93002;TR-0102;24.51; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;;0;10;2442.3;138.6589147;126.7663192;12.35971612;10.25641026
4;93;El Trapiche;93007;TR-0107;24.4; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;;0;10;2344.43;128.8651639;118.9929241;11.41881625;10.42077581
4;93;El Trapiche;93013;TR-0113;38.2; CP72-2086 ;2.2; Franco Arcilloso ; Gravedad ;2122;;0;10;2152.7;130.5996126;113.7621941;10.81451858;10.51939513
4;17;Galo-L¢pez;17001;TP-01;11.09; CP89-2143 ;1.9; Franco Arenoso ; Gravedad ;2122;0.38;50;97;823.12;152.663156;125.8541995;10.29162567;12.22879684
4;17;Galo-L¢pez;17003;TP-03;31.72; CP72-2086 ;1.9; Franco Arcilloso ; Gravedad ;2122;0.322383333;51;97;952.87;129.9434615;105.8002601;8.675050979;12.19592373
4;17;Galo-L¢pez;17007;TP-07;42.09; NA56-42 ;1.6; Arcilloso ; Gravedad ;2122;0.429333333;74;97;915.75;80.87277263;45.40224702;3.847176475;11.80144642
4;58;San Jose Nagarote;58001;SJ-01;35.81; CP72-2086 ;2.2; Arcilloso ; Gravedad ;2122;0.351833333;31;58;929.9983;114.3488467;64.0200855;5.955629973;10.7495069
4;58;San Jose Nagarote;58005;SJ-05;18.01; CP89-2143 ;2.2; Franco ; Gravedad ;2122;0.551166667;69;58;353.25;107.3078845;78.36496263;7.357599269;10.65088757
4;58;San Jose Nagarote;58008;SJ-08;9.49; CP89-2143 ;2.2; Franco ; Gravedad ;2122;0.405166667;28;58;207.1233;141.3836038;77.89930063;7.180899168;10.84812623
4;58;San Jose Nagarote;58010;SJ-10;4.42; CP89-2143 ;2.2; Franco ; Gravedad ;2122;0.421166667;29;58;177.1983;144.0811312;87.83590659;8.096873571;10.84812623
4;73;San Pedro;73001;SP-0101;50.13; CP72-2086 ;1.6; Arcilloso ; Gravedad ;2122;;58;50;1261.8;133.8021664;87.70837357;7.329914077;11.96581197
4;73;San Pedro;73008;SP-0201;10.5; CP72-2086 ;2.2; Arcilloso ; Gravedad ;2122;;0;58;262.15;107.072381;72.81816411;7.38376184;9.861932939
4;73;San Pedro;73010;SP-0203;45.91; CP72-2086 ;1.6; Arcilloso ; Gravedad ;2122;;47;58;1488.98;94.88940536;83.43871703;6.8600156;12.16305062
4;73;San Pedro;73016;SP-0301;39.9; CP72-2086 ;2.2; Arcilloso ; Gravedad ;2122;0.325333333;30;37;1777.86;93.9379198;92.63087957;7.53430844;12.29454306
4;92;Sarria;92001;SA-0101;74.47; CG02-163 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.205583333;35;63;1933.81;121.864818;89.34603545;8.137444306;10.97961867
4;92;Sarria;92014;SA-0306;10.03; CG02-163 ;2.2; Franco Arcilloso ; Gravedad ;2122;0.3295;29;63;359;122.7108674;82.20844628;7.50985266;10.94674556
6;16;Sucuya;16010;1601-0;9.56; CP72-2086 ;1.5; Franco ; Gravedad ;2122;;31;104.2;185;123.0862987;94.10669456;8.018839352;11.7357002
6;16;Sucuya;16020;1602-0;5.32; Otras ;1.5; Franco ; Gravedad ;2122;;34;104.2;68.3;125.1934962;77.22462406;6.580316706;11.7357002
6;16;Sucuya;16030;1603-0;5.21; CP73-1547 ;1.5; Franco Arcilloso ; Gravedad ;2122;;0;104.2;124;125.1932821;65.09021113;6.387239428;10.19066404
6;16;Sucuya;16040;1604-0;10.04; CP73-1547 ;1.5; Franco ; Gravedad ;2122;;0;104.2;238.45;125.6923793;74.3;7.107566038;10.45364892
6;16;Sucuya;16050;1605-0;5.95; CP72-2086 ;1.5; Franco ; Gravedad ;2122;;32;104.2;146;120.0858487;89.76470588;7.670343688;11.70282709
6;16;Sucuya;16060;1606-0;5.35; NA56-42 ;1.5; Franco ; Gravedad ;2122;;41;104.2;154;121.427514;77.33588785;6.553085539;11.80144642
6;16;Sucuya;16070;1607-0;4.07; CP72-2086 ;1.5; Franco ; Gravedad ;2122;;40;104.2;141;125.1934644;62.41277641;5.288570079;11.80144642
6;16;Sucuya;16080;1608-0;4.88; CP72-2086 ;1.5; Franco ; Gravedad ;2122;0.5195;8;104.2;91;123.4817623;89.91905738;8.683611827;10.35502959
6;16;Sucuya;16090;1609-0;3.97; RB86-7515 ;1.5; Franco Arcilloso ; Gravedad ;2122;;33;104.2;60;123.4861965;66.86901763;6.036069782;11.078238
6;16;Sucuya;16100;1610-0;3.36; CG02-163 ;1.5; Franco ; Gravedad ;2122;;32;104.2;110;125.1925595;81.04022989;6.886155847;11.76857331
6;16;Sucuya;16110;1611-0;2.9; CP72-2086 ;1.5; Franco Arenoso ; Gravedad ;2122;;33;104.2;100;122.3155862;102.9558621;8.847224079;11.63708087
6;16;Sucuya;16120;1612-0;9.72; NA56-42 ;1.5; Franco Arenoso ; Gravedad ;2122;;38;104.2;217;124.4008383;79.52983539;6.814922796;11.66995398
6;16;Sucuya;16130;1613-0;7.77; CP72-2086 ;1.5; Franco Arcilloso ; Gravedad ;2122;;37;104.2;284;125.166;65.46460746;5.609671434;11.66995398
6;16;Sucuya;16141;1614-1;6.52; CP72-2086 ;1.5; Franco Arenoso ; Gravedad ;2122;0.411833333;43;104.2;237;126.1619018;97.31441718;8.63062557;11.27547666
6;16;Sucuya;16142;1614-2;3.26; CP73-1547 ;1.5; Franco Arcilloso ; Gravedad ;2122;;48;104.2;131;119.7907362;115.5092025;10.27423959;11.24260355
6;16;Sucuya;16143;1614-3;0.2; CP72-2086 ;1.5; Franco Arenoso ; Gravedad ;2122;0.33825;48;124.5;62;146.428;173.45;15.42792105;11.24260355
6;16;Sucuya;16150;1615-0;6.15; NA56-42 ;1.5; Franco ; Mini Aspersi¢n ;2122;0.5885;40;124.5;330.3;125.1992846;114.8894309;10.15969909;11.30834977
6;16;Sucuya;16160;1616-0;11.5; NA56-42 ;1.5; Franco ; Goteo ;2122;0.2715;31;124.5;268;125.1936;73.95;6.146336066;12.03155819
6;16;Sucuya;16170;1617-0;6.39; CG02-163 ;1.65; Franco ; Goteo ;2122;0.169166667;45;124.5;161.75;121.1402191;98.34898279;8.69702342;11.30834977
6;16;Sucuya;16180;1618-0;11.01; CP72-2086 ;1.5; Franco ; Goteo ;2122;0.395333333;49;124.5;345.3;125.1948047;109.7629428;9.706362556;11.30834977
6;16;Sucuya;16190;1619-0;5.78; CP73-1547 ;1.5; Franco ; Goteo ;2122;;55;124.5;191.45;119.8023529;79.11608997;6.896021366;11.47271532
6;16;Sucuya;16201;1620-1;4.43; CP72-2086 ;1.5; Franco ; Mini Aspersi¢n ;2122;0.528;51;124.5;187;105.8948533;99.0496614;8.733596231;11.34122288
6;16;Sucuya;16202;1620-2;2.86; CP72-2086 ;1.5; Franco ; Secano ;2122;0.513833333;36;124.5;109;112.1674126;116.7482517;10.32407505;11.30834977
6;16;Sucuya;16210;1621-0;9.07; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;;39;124.5;316.8;119.8119515;76.3106946;6.72861255;11.34122288
6;16;Sucuya;16220;1622-0;4.76; CG02-163 ;1.65; Franco Arcilloso ; Goteo ;2122;0.097;32;124.5;286.85;130.7732353;103.1344538;9.09376836;11.34122288
6;16;Sucuya;16231;1623-1;4.79; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;;37;102.9;231.85;119.8203758;69.86847599;6.142771791;11.37409599
6;16;Sucuya;16232;1623-2;3.02; CG02-163 ;1.5; Franco ; Goteo ;2122;;38;102.9;137;125.1931126;94.95695364;8.182976005;11.60420776
6;16;Sucuya;16233;1623-3;3.88; CG02-163 ;1.5; Franco ; Goteo ;2122;0.092333333;39;124.5;165;125.1935052;102.2100515;8.612824842;11.86719264
6;16;Sucuya;16241;1624-1;2.14; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.4045;42;102.9;137;114.8703738;85.71495327;7.579793251;11.30834977
6;16;Sucuya;16242;1624-2;3.74; Otras ;1.5; Franco Arcilloso ; Secano ;2122;;37;102.9;174;125.1925668;77.97540107;6.570669531;11.86719264
6;16;Sucuya;16243;1624-3;2; CP72-2086 ;1.5; Franco ; Secano ;2122;0.568833333;44;102.9;123.3;139.7183;103.445;9.174334985;11.27547666
6;16;Sucuya;16244;1624-4;2; CP72-2086 ;1.5; Franco Arcilloso ; Secano ;2122;0.33;44;102.9;98;139.7183;101.1005;8.940340727;11.30834977
6;16;Sucuya;16250;1625-0;3.83; Otras ;1.65; Franco ; Secano ;2122;;0;102.9;330;77.97735744;66.60267857;6.753511607;9.861932939
6;16;Sucuya;16251;1625-1;3.36; Otras ;1.65; Franco ; Goteo ;2122;;0;102.9;0;110.5;126.5178571;13.22568115;9.566074951
6;16;Sucuya;16260;1626-0;7.67; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;;46;85.6;285.3;125.1975489;64.84093872;5.733899291;11.30834977
6;16;Sucuya;16270;1627-0;8.77; CP73-1547 ;1.65; Franco ; Secano ;2122;;27;85.6;280;89.45777879;0;0;0
6;16;Sucuya;16281;1628-1;7.16; RB84-5210 ;1.5; Franco Arenoso ; Goteo ;2122;0.226666667;30;85.6;161;125.1932402;92.79608939;7.819548585;11.86719264
6;16;Sucuya;16282;1628-2;0.51; RB86-7515 ;1.5; Franco Arenoso ; Goteo ;2122;;31;85.6;30;125.1921569;76.41176471;6.492865593;11.76857331
6;16;Sucuya;16290;1629-0;12.35; NA56-42 ;1.5; Franco Arenoso ; Secano ;2122;0.37475;39;124.5;286;125.1933765;75.27530364;6.343143315;11.86719264
6;16;Sucuya;16301;1630-1;1.45; CP73-1547 ;1.5; Franco ; Secano ;2122;;0;124.5;50;201.7464828;0;0;0
6;16;Sucuya;16302;1630-2;11.15; CG02-163 ;1.65; Franco ; Secano ;2122;0.252;45;124.5;343;139.7489507;135.8744395;11.80942985;11.50558843
6;16;Sucuya;16310;1631-0;7.36; NA56-42 ;1.5; Franco ; Secano ;2122;;32;124.5;234;125.193125;86.72758152;7.208341612;12.03155819
6;16;Sucuya;16320;1632-0;8.83; NA56-42 ;1.5; Franco ; Goteo ;2122;0.287;35;100.5;306.3;125.1936;81.76738392;6.87117077;11.90006575
6;16;Sucuya;16331;1633-1;3.02; RB84-5210 ;1.65; Franco Arenoso ; Goteo ;2122;0.082;53;100.5;174;157.9911258;114.8096026;9.921898047;11.57133465
6;16;Sucuya;16332;1633-2;6.66; RB84-5210 ;1.65; Franco Arenoso ; Goteo ;2122;0.079166667;52;100.5;213;146.0784685;108.4843844;9.621268143;11.27547666
6;16;Sucuya;16333;1633-3;4.82; CG04-10295 ;1.65; Franco Arenoso ; Goteo ;2122;0.0623;53;100.5;258.15;146.0528631;120.8126556;10.47043015;11.53846154
6;16;Sucuya;16341;1634-1;2.86; CP72-2086 ;1.5; Franco Arenoso ; Goteo ;2122;;48;100.5;110;146.042028;95.38811189;8.338236677;11.43984221
6;16;Sucuya;16342;1634-2;5.55; RB86-7515 ;1.5; Franco Arenoso ; Goteo ;2122;0.682416667;58;100.5;202;194.1162162;68.47225225;5.951216896;11.50558843
6;16;Sucuya;16350;1635-0;6.38; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;;0;100.5;180;125.1935423;93.60470219;8.761400125;10.68376068
6;16;Sucuya;16361;1636-1;4.03; CP72-2086 ;1.5; Franco ; Goteo ;2122;;17;100.5;188;109.6965757;90.75186104;8.216284562;11.04536489
6;16;Sucuya;16362;1636-2;2.98; CP72-2086 ;1.5; Franco ; Goteo ;2122;0.658416667;52;100.5;191.3;125.1939597;121.0144295;10.48791723;11.53846154
6;16;Sucuya;16371;1637-1;6.77; CP72-2086 ;1.5; Franco ; Goteo ;2122;0.51535;37;85.6;277;104.320325;114.534712;10.15785988;11.27547666
6;16;Sucuya;16372;1637-2;1.26; CP72-2086 ;1.5; Franco ; Goteo ;2122;;38;85.6;26;125.1930159;71.43888889;6.104412921;11.70282709
6;16;Sucuya;16380;1638-0;1.77; CG02-163 ;1.65; Franco Arcilloso ; Goteo ;2122;0.031016667;22;85.6;92;116.3574011;75.95480226;6.508577704;11.66995398
6;16;Sucuya;16390;1639-0;6.57; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;;57;100.5;218;122.3823647;82.49619482;7.274012309;11.34122288
6;16;Sucuya;16400;1640-0;3.69; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;;34;100.5;206;119.8309485;95.55555556;8.425507246;11.34122288
6;16;Sucuya;16411;1641-1;9.32; CP73-1547 ;1.5; Franco ; Goteo ;2122;0.581333333;43;85.3;433.3;125.1931545;100.2982833;8.973746402;11.17685733
6;16;Sucuya;16412;1641-2;1.55; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2122;;36;85.3;38;125.1912258;0;0;0
6;16;Sucuya;16413;1641-3;0.57; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2122;;0;85.3;0;227.6903158;0;0;0
6;16;Sucuya;16420;1642-0;3.04; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.231166667;28;85.3;121.4;104.3632237;88.57236842;7.742446688;11.43984221
6;16;Sucuya;16430;1643-0;4.77; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.336333333;28;85.3;257.4;119.7763941;75.84486373;6.629887226;11.43984221
6;16;Sucuya;16440;1644-0;4.23; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;0.233833333;26;85.3;186;125.1582506;86.40425532;7.574690048;11.4069691
6;16;Sucuya;16450;1645-0;4.17; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2122;0.328333333;40;85.3;169;125.1749161;95.25179856;8.547373782;11.14398422
6;16;Sucuya;16460;1646-0;1.8; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2122;0.2565;44;85.3;74;104.2748889;56.43333333;5.064017699;11.14398422
6;16;Sucuya;16470;1647-0;1.67; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;;58;85.3;22.4;160.8797605;31.90419162;2.862907106;11.14398422
6;16;Sucuya;16480;1648-0;2.75; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;0.319166667;29;85.3;186;104.3280727;51.8;4.528034483;11.43984221
6;16;Sucuya;16490;1649-0;3.58; CP73-1547 ;1.5; Franco ; Goteo ;2122;0.324333333;29;89.8;129;125.1481564;85.02234637;7.410830305;11.47271532
6;16;Sucuya;16500;1650-0;7.74; CG98-78 ;1.5; Franco ; Goteo ;2122;0.2395;73;89.8;329.6;125.1915773;88.73901809;8.058032628;11.01249178
6;16;Sucuya;16510;1651-0;10.45; RB86-7515 ;1.65; Franco ; Goteo ;2122;0.270166667;37;89.8;537.3;125.5260096;100.7119617;8.854502531;11.37409599
6;16;Sucuya;16520;1652-0;9.52; CP72-2086 ;1.5; Franco ; Goteo ;2122;;28;89.8;458.7;125.8115756;109.2352941;9.576189185;11.4069691
6;16;Sucuya;16530;1653-0;9.52; CP72-2086 ;1.5; Franco ; Goteo ;2122;0.542933333;30;85.2;465.3;116.415;93.59348739;8.204939154;11.4069691
6;16;Sucuya;16540;1654-0;5.76; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;;29;85.2;358.3;125.1934722;52.02256944;4.323843067;12.03155819
6;16;Sucuya;16550;1655-0;11.88; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.278333333;33;85.2;338.3;125.1931818;54.92760943;4.540483366;12.0973044
6;16;Sucuya;16560;1656-0;9.27; RB86-7515 ;1.65; Franco Arcilloso ; Goteo ;2122;0.302;42;85.2;332;121.167918;94.84875944;8.43654755;11.24260355
6;16;Sucuya;16570;1657-0;7.29; Otras ;1.5; Franco Arcilloso ; Goteo ;2122;0.304833333;27;85.2;338.3;125.1931962;63.80246914;5.376374269;11.86719264
6;16;Sucuya;16580;1658-0;9.46; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.0305;26;85.2;387;118.3472727;98.97780127;8.652025042;11.43984221
6;16;Sucuya;16590;1659-0;3.43; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;;45;85.2;205;119.8062391;89.90962099;7.904770724;11.37409599
6;16;Sucuya;16601;1660-1;1.23; CP72-2086 ;1.5; Franco ; Goteo ;2122;;25;85.2;88;119.684065;91.62926829;7.533411734;12.16305062
6;16;Sucuya;16602;1660-2;1.49; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.2345;40;89.8;52.6;104.3916779;86.23959732;7.582105637;11.37409599
6;16;Sucuya;16611;1661-1;3.31; CP72-2086 ;1.5; Franco ; Secano ;2122;;25;85.2;186;119.7729909;102.9274924;8.997282529;11.43984221
6;16;Sucuya;16612;1661-2;5.66; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.261333333;26;89.8;253.6;125.1931449;68.60159011;5.780776651;11.86719264
6;16;Sucuya;16621;1662-1;4.63; CP73-1547 ;1.5; Franco ; Goteo ;2122;;25;85.2;185;125.2021598;75.51900648;6.601402808;11.43984221
6;16;Sucuya;16631;1663-1;5.39; CP72-2086 ;1.5; Franco ; Goteo ;2122;0.235283333;27;89.8;238;125.1650093;90.96159555;7.997259354;11.37409599
6;16;Sucuya;16632;1663-2;4.75; CP72-2086 ;1.5; Franco ; Goteo ;2122;0.248666667;35;89.8;227.3;125.1936;71.38463158;5.982150117;11.93293886
6;16;Sucuya;16641;1664-1;5.81; CP73-1547 ;1.5; Franco ; Goteo ;2122;0.356333333;16;89.8;244.3;117.229191;107.6454389;9.464087431;11.37409599
6;16;Sucuya;16642;1664-2;4.17; CG04-10295 ;1.5; Franco ; Goteo ;2122;0.061166667;40;89.8;129.2;125.2007194;133.3004796;11.82215915;11.27547666
6;16;Sucuya;16643;1664-3;6.86; CP73-1547 ;1.5; Franco ; Goteo ;2122;0.040833333;40;89.8;219.5;104.3454227;47.36763848;4.200943331;11.27547666
6;16;Sucuya;16644;1664-4;1.2; CP73-1547 ;1.5; Franco ; Gravedad ;2122;;23;89.8;66;125.1928333;74.17833333;6.216266942;11.93293886
6;16;Sucuya;16645;1664-5;1.2; CG04-10295 ;1.5; Franco ; Gravedad ;2122;;21;98.6;126.8;125.1928333;86.03333333;7.24967867;11.86719264
6;16;Sucuya;16651;1665-1;12.41; CG04-10295 ;1.65; Franco Arcilloso ; Gravedad ;2122;0.001666667;41;98.6;243.7;121.1501692;88.78122482;7.850944358;11.30834977
6;16;Sucuya;16660;1666-0;9.39; CG04-10295 ;1.65; Franco Arcilloso ; Goteo ;2122;0.139666667;42;98.6;334.5;121.1560383;88.22129925;7.778817169;11.34122288
6;16;Sucuya;16670;1667-0;18.09; CP73-1547 ;1.5; Franco Arcilloso ; Goteo ;2122;0.221133333;70;98.6;547.2;122.2638806;71.52238806;6.67396026;10.71663379
6;16;Sucuya;16680;1668-0;9.9; CP72-2086 ;1.5; Franco Arcilloso ; Goteo ;2122;0.2775;22;98.6;420.2;125.1934141;71.91161616;6.009756494;11.96581197
6;16;Sucuya;16690;1669-0;7.2; CP73-1547 ;1.65; Franco Arcilloso ; Goteo ;2122;0.126;48;98.6;349.2;125.1723333;83.40041667;7.353741087;11.34122288
6;16;Sucuya;16700;1670-0;3.79; CG02-163 ;1.65; Franco Arcilloso ; Gravedad ;2122;0.028625;39;98.6;150.2;146.0529815;87.20897098;7.645236015;11.4069691
6;16;Sucuya;16710;1671-0;12.13; CP73-1547 ;1.65; Franco Arcilloso ; Gravedad ;2122;0.169166667;50;98.6;499.8;125.1935697;112.3413026;9.848479607;11.4069691
6;16;Sucuya;16720;1672-0;4.77; CP73-1547 ;1.65; Franco Arcilloso ; Gravedad ;2122;0.1251;44;98.6;104.5;125.1932914;100.1048218;8.80112335;11.37409599
6;16;Sucuya;16730;1673-0;11; CP73-1547 ;1.65; Franco ; Gravedad ;2122;0.092166667;57;98.6;342.5;125.1936;85.75636364;7.453453091;11.50558843
6;16;Sucuya;16740;1674-0;8.93; CP73-1547 ;1.65; Franco ; Goteo ;2122;0.3395;68;98.6;301.5;125.1931467;94.78611422;8.309491627;11.4069691
6;16;Sucuya;16750;1675-0;7.67; CP73-1547 ;1.65; Franco Arcilloso ; Goteo ;2122;0.046833333;44;98.6;346.3;125.1828683;63.46584094;5.563777756;11.4069691
6;16;Sucuya;16761;1676-1;1.02; CP72-2086 ;1.5; Franco ; Goteo ;2122;;37;100.5;81;125.095098;108.7529412;9.506507099;11.43984221
6;16;Sucuya;16762;1676-2;0.43; CP73-1547 ;1.5; Franco ; Goteo ;2122;;39;100.5;40;120.135814;81.11627907;7.194044342;11.27547666
6;16;Sucuya;16770;1677-0;1.05; CP72-2086 ;1.5; Franco ; Goteo ;2122;;41;100.5;50;125.0628571;93.26666667;8.152793103;11.43984221
Colono;89;Agr¡cola San Patricio;89001;San Patricio-01;52.5; CP72-2086 ;1.65; Franco Arcilloso ; Gravedad ;2122;;0;89;0;0;80.93612937;7.327610284;11.04536489
Colono;31;La Baronesa;31001;Baro-01;28.91; CP88-1165 ;2.2; Franco Arenoso ; Goteo ;2122;;0;75;0;0;102.1766118;8.333009465;12.26166995
