FECHAIMAGEN,AÑO,COD LOTE02,CAMPO,FINCA,ZONA,VARIEDAD,SOCA REAL,FECHAC CS REAL,RIEGO,HANAX,NDVINUBES,BIOMASANUBES,CLOROFILA,EDADIMAGEN
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,1.3737,0.6802,2,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.8522,0.6667,1.9,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.9591,0.634,1.69,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.3978,0.64,1.73,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,1.1101,0.6912,2.15,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.1317,0.6451,1.6391,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.7189,0.6696,1.94,,5.46
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,0.9095,0.6585,1.95,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.4042,0.6594,2.04,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,0.7387,0.6667,2.01,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,0.7051,0.6536,1.85,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.1281,0.6437,1.94,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.2119,0.622,1.88,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.4263,0.6535,2.03,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.5449,0.6552,1.99,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,0.3021,0.624,1.9007,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.4297,0.6649,2.0399,,3.19
23/5/2022,2022,57002,A-02,EL_APANTE,ZONA_2,CG04-10295,1,15/2/2022,Goteo,1.1948,0.6543,2.0472,,3.19
23/5/2022,2022,57004,A-04,EL_APANTE,ZONA_2,CP72-2086,4,15/2/2022,Goteo,1.2446,0.5282,0.85,,3.19
23/5/2022,2022,57004,A-04,EL_APANTE,ZONA_2,CP72-2086,4,15/2/2022,Goteo,1.255,0.4871,0.71,,3.19
23/5/2022,2022,57004,A-04,EL_APANTE,ZONA_2,CP72-2086,4,15/2/2022,Goteo,1.4393,0.4982,0.7398,,3.19
23/5/2022,2022,57004,A-04,EL_APANTE,ZONA_2,CP72-2086,4,15/2/2022,Goteo,0.5019,0.5059,0.73,,3.19
23/5/2022,2022,57004,A-04,EL_APANTE,ZONA_2,CP72-2086,4,15/2/2022,Goteo,1.1891,0.5093,0.88,,3.19
23/5/2022,2022,57004,A-04,EL_APANTE,ZONA_2,CP72-2086,4,15/2/2022,Goteo,0.3166,0.4997,0.9,,3.19
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,0.8528,0.4707,0.9459,38.7442,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,0.8114,0.4558,0.8317,34.65,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,0.8111,0.4244,0.5142,,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,1.7329,0.4322,0.5881,33.456,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,1.4296,0.3784,0.39,,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,1.2925,0.402,0.44,,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,1.3744,0.3953,0.41,,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,1.1855,0.3879,0.3706,,3.16
23/5/2022,2022,57005,A-05,EL_APANTE,ZONA_2,CP89-2143,4,16/2/2022,Goteo,0.8005,0.4593,0.65,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.1753,0.4359,0.73,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.3394,0.5401,1.353,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.9638,0.5461,1.29,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.6873,0.5211,1.32,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,2.2065,0.5468,1.44,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.2472,0.51,1.02,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.3963,0.5555,1.4,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.3805,0.5095,1.28,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.0507,0.5388,1.29,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.8257,0.5132,1.16,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.9077,0.5151,0.86,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.2881,0.5388,1.49,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.9494,0.427,0.81,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.3134,0.5583,1.62,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.7503,0.5551,1.46,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.0186,0.5426,1.49,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,1.0086,0.5223,1.26,,3.16
23/5/2022,2022,57013,A-13,EL_APANTE,ZONA_2,RB86-7515,2,16/2/2022,Goteo,0.3285,0.549,1.45,,3.16
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,2.1739,0.4632,0.9154,41.1609,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,2.7973,0.2466,0.2095,20.7935,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,0.1494,0.444,0.5453,36.4953,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,2.9786,0.3336,0.3612,28.3597,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,1.2058,0.3867,0.6281,30.6942,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,1.2669,0.3828,0.6062,31.2398,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,0.6974,0.4402,0.8279,40.0724,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,0.8089,0.3587,0.4923,32.7619,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,0.4971,0.3229,0.2904,26.8638,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,0.8549,0.4146,0.6392,37.5049,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,2.9675,0.4936,0.7337,40.8144,1.45
23/5/2022,2022,58005,SJ-05,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,9/4/2022,Goteo,2.216,0.3446,0.3891,29.6159,1.45
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.466,0.4781,0.7802,38.4171,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,3.0311,0.2784,0.297,20.6258,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.9457,0.4103,0.5753,33.9009,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.7137,0.4697,0.8111,42.5049,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,3.0397,0.421,0.6463,37.6349,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.7507,0.354,0.4762,30.2571,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.7041,0.311,0.4926,24.4071,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.3783,0.2949,0.3849,26.0719,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.8247,0.303,0.3571,23.9501,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.1615,0.192,0.242,20.8507,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,2.12,0.3098,0.3483,26.0809,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.1055,0.2149,0.2473,18.5973,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.6818,0.2509,0.3452,18.4163,1.38
23/5/2022,2022,58008,SJ-08,SAN_JOSE_NAGAROTE,ZONA_3,CP89-2143,0,11/4/2022,Goteo,0.1817,0.3307,0.36,26.6222,1.38
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.9691,0.6739,1.5567,73.458,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.9239,0.6377,1.4083,67.663,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,3.2357,0.6551,1.5505,67.8177,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.5794,0.6824,1.5935,72.2981,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,3.1585,0.6714,1.5042,71.7673,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,4.6002,0.6422,1.5033,67.5304,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,2.078,0.6814,1.5544,79.4897,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,3.8029,0.6078,1.2435,58.771,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.1573,0.5604,1.078,54.3752,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.9952,0.6955,1.6624,81.8996,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.5621,0.6099,1.3575,63.9116,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.4112,0.7024,1.6746,77.3574,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.4492,0.7013,1.761,87.1948,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,6.1871,0.6404,1.408,66.2436,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,6.673,0.6313,1.457,66.9089,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,7.5541,0.5968,1.2922,59.275,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,3.7963,0.5941,1.2715,59.9956,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.8004,0.6771,1.6454,78.0954,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,4.1184,0.7078,1.8575,91.5879,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.4953,0.5813,1.2387,55.7747,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.4838,0.7012,1.9022,97.935,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,2.4612,0.7043,1.7658,83.7135,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,2.6351,0.6731,1.5636,71.9913,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,2.0447,0.6784,1.7082,83.8808,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.2244,0.6606,1.6052,73.0832,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,2.4443,0.6747,1.5556,72.9671,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.0178,0.6608,1.7019,78.134,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.7322,0.6749,1.7014,74.551,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.2132,0.6709,1.6642,71.0905,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.3656,0.6304,1.5144,68.3871,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.1956,0.6629,1.6579,72.1666,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.8743,0.6749,1.7128,77.9042,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.4158,0.6322,1.4673,67.1557,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.3593,0.5883,1.1424,53.0833,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.7635,0.6349,1.3866,59.1127,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.4588,0.7324,1.9786,105.4319,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,1.4055,0.6302,1.4224,66.1065,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,2.7159,0.6509,1.4232,64.0975,4.54
23/5/2022,2022,60007,ANIMAS-02,VASCONIA,ZONA_2,CP72-2086,3,5/1/2022,Goteo,0.6479,0.5134,0.9232,45.1247,4.54
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.1269,0.6726,1.6908,74.6146,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.8424,0.6605,1.5477,72.42,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,1.0223,0.6289,1.385,65.0251,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,1.3089,0.6703,1.5947,77.307,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,1.411,0.729,2.0691,102.7123,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,1.298,0.6807,1.7138,80.1184,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.7914,0.6632,1.6073,76.4043,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.6854,0.7055,1.7902,85.1938,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.1508,0.5792,1.2623,55.8431,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.9349,0.7121,2.0424,104.784,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.2407,0.637,1.4709,69.8595,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.7353,0.7218,1.8628,91.7469,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.6115,0.6421,1.5285,69.9359,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.5071,0.5727,1.2528,54.5157,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.7625,0.7172,2.0389,103.2749,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.1354,0.7555,1.8954,90.64,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.089,0.6359,1.5983,69.6933,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.1132,0.7012,1.6809,72.7773,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.5982,0.6676,1.5584,71.5068,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.2418,0.7164,1.7322,80.9144,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.2006,0.5769,1.3061,58.9622,4.34
23/5/2022,2022,60016,ANIMAS-06A,VASCONIA,ZONA_2,NA56-42,5,11/1/2022,Goteo,0.5064,0.6139,1.3625,62.1477,4.34
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.2378,0.4007,0.749,38.826,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.0215,0.3948,0.53,33.9951,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.986,0.4004,0.5446,35.1389,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.0964,0.3751,0.4958,31.5676,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.5646,0.3806,0.5,32.5075,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.0147,0.3785,0.4537,32.5395,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.983,0.3951,0.5187,34.286,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.4369,0.4468,0.7556,38.0183,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.7434,0.3898,0.5122,33.4743,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.5129,0.3816,0.4933,32.5329,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.4284,0.3673,0.5399,30.2436,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.607,0.427,0.7364,34.3869,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.2004,0.6159,1.6722,134.2162,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.2798,0.5818,1.4,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.3275,0.5223,1.13,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.4735,0.4107,0.92,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.4086,0.4981,0.89,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.594,0.473,0.8,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.9834,0.5583,1.28,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.0871,0.4928,0.96,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.5446,0.6029,1.5945,149.925,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.7817,0.5963,1.61,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.7342,0.4068,0.68,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.9907,0.5955,1.53,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.057,0.5024,1.0293,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,2.2033,0.5578,1.24,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,2.1675,0.5349,1.1,,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.0024,0.3735,0.5961,33.8522,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.54,0.3723,0.4867,33.8962,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.138,0.3864,0.4682,33.2394,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.1811,0.3594,0.45,32.0879,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,1.4213,0.3662,0.4768,32.808,2.47
23/5/2022,2022,61001,PRESA-01,WATERLOO,ZONA_2,RB86-7515,2,9/3/2022,Goteo,0.5434,0.376,0.4643,32.9902,2.47
23/5/2022,2022,61019,PRESA-18,WATERLOO,ZONA_2,RB84-5210,3,12/3/2022,Goteo,2.0365,0.4315,0.67,,2.37
23/5/2022,2022,61019,PRESA-18,WATERLOO,ZONA_2,RB84-5210,3,12/3/2022,Goteo,1.6015,0.4307,0.78,,2.37
23/5/2022,2022,61019,PRESA-18,WATERLOO,ZONA_2,RB84-5210,3,12/3/2022,Goteo,0.267,0.4707,0.84,,2.37
23/5/2022,2022,61019,PRESA-18,WATERLOO,ZONA_2,RB84-5210,3,12/3/2022,Goteo,1.8093,0.4169,0.6792,33.0697,2.37
23/5/2022,2022,61019,PRESA-18,WATERLOO,ZONA_2,RB84-5210,3,12/3/2022,Goteo,0.5304,0.4235,0.7946,42.8084,2.37
